gene,t_stat,p_value,log2FC,p_adj
OSBPL6,7.106234647424541,2.0315404122878907e-12,0.6124619263711617,4.522137881740155e-12
LHFPL1,-7.105832232232734,2.0360495599625424e-12,-0.5219508831329729,4.5315199587660114e-12
FAM129A,-7.107147370920405,2.036603309171678e-12,-0.5732056015086489,4.532097290261067e-12
FPR1,-7.102877665605311,2.0949956246549528e-12,-0.5073298281559113,4.661365264857269e-12
ZDHHC12,7.1022921622573465,2.109437505090236e-12,0.3083229261320408,4.692820295603868e-12
OIP5,7.120249484883156,2.129258854734918e-12,0.5386264939892644,4.736232098577511e-12
RNF212,-7.097998417209688,2.1499270364362375e-12,-0.8455203555357547,4.7815147450539864e-12
NAT8,7.096866705396862,2.16865639833062e-12,0.48781546488119987,4.822472929678879e-12
C22orf15,-7.096531900106244,2.1719452634965644e-12,-0.3644254059694355,4.829088985134527e-12
SERINC4,7.096604934622206,2.175701482322299e-12,0.38143723832090304,4.836742091151666e-12
GCM1,7.096787598829329,2.1990890014835407e-12,0.6410978331992816,4.888028490810174e-12
CFB,7.094097773655756,2.2122319996158846e-12,0.8621073275580926,4.916532346721387e-12
GLT8D2,-7.092614506282626,2.24648581426641e-12,-0.5264754489032981,4.99193853113868e-12
UPF3B,-7.096221329139027,2.249755190211612e-12,-0.24658545738136617,4.998482058252264e-12
TRIM58,7.091261592868626,2.2576347807977993e-12,0.9098128029825423,5.0152651449926e-12
SDC2,-7.088939428639708,2.310989625394329e-12,-0.47406970446295027,5.133050672561524e-12
XRRA1,7.0893786699592685,2.3128970128699596e-12,0.27489373383186866,5.136546272487923e-12
LOC100128640,-7.087680581031949,2.3205287453283328e-12,-0.38748626225517313,5.152751815953323e-12
NOXA1,7.09156355478662,2.3332775743952305e-12,0.5939651339101424,5.180313599562129e-12
ITLN1,-7.123663822035296,2.3347344945387127e-12,-0.38786784798156587,5.182800895676551e-12
T,-7.111167934951054,2.339181272400239e-12,-0.27824403056455305,5.191923605470157e-12
PDLIM7,-7.085960949707576,2.3509781535966418e-12,-0.35480227114629237,5.217355236513043e-12
RASA2,-7.085598487391506,2.351606826179294e-12,-0.5017665463794279,5.217998314264676e-12
CALCB,-7.1000139699944285,2.3783673293316946e-12,-0.5054218076780943,5.276616969700303e-12
FLG2,-7.096461041143551,2.3837762942773836e-12,-0.3240700745635959,5.287855295056747e-12
SNTB2,-7.089452148032519,2.4018144612567802e-12,-0.28029388382861953,5.3271013050951665e-12
FAM105A,-7.082250358685003,2.4239311580233244e-12,-0.41259090237169804,5.375380676953065e-12
C14orf145,-7.07922330209494,2.450730283033576e-12,-0.31099042194735116,5.434028537999419e-12
TBX6,7.078600889313328,2.459435090910891e-12,0.4119964332297128,5.452544578078472e-12
KRTDAP,-7.103953043847833,2.4769038647774474e-12,-0.6959370144127299,5.490482120065989e-12
RPS3,-7.076726098698265,2.49778228220639e-12,-0.3343468462642054,5.535965711693073e-12
ALOXE3,7.075876008660529,2.5201116023598707e-12,0.6679623366883334,5.584651459633698e-12
GALNTL6,7.071408952935286,2.588317664215912e-12,0.5282635567705072,5.7349729566746874e-12
PCDHGB2,-7.070320956037405,2.612141237251827e-12,-0.6678688365470222,5.786926421577896e-12
EGFL7,-7.067158115611325,2.6647627693383833e-12,-0.5142712321471254,5.902654633794143e-12
SRM,-7.065754895087886,2.7251369174109132e-12,-0.3032577748309837,6.035519723443014e-12
NAP1L3,-7.06482329597575,2.7312773588916998e-12,-0.4699388910023714,6.048249316101755e-12
CCDC148,7.068206577056,2.7416308047725845e-12,0.4985942289298011,6.070303350745396e-12
LIMK1,-7.076076743692077,2.7460805966409426e-12,-0.2712910909545485,6.079281516388295e-12
LILRA1,-7.064101688885746,2.7494968200865097e-12,-0.45557595541401197,6.085969312661299e-12
FBXL5,7.074060118455387,2.7611979464347857e-12,0.2615797585922017,6.110991056670461e-12
PTPRS,-7.060289425497518,2.793559712369782e-12,-0.4159165974652801,6.181724474181882e-12
NDUFB1,7.059718023744244,2.8031867436164518e-12,0.2721714924675531,6.202136268352135e-12
LMNB1,7.073384283761201,2.8278772038400582e-12,0.48596719636530494,6.2558657051042206e-12
FAM84A,-7.058402609757991,2.8288887825463035e-12,-0.5872105921610427,6.257204508671949e-12
ST6GALNAC6,-7.073388459284312,2.8379701797257692e-12,-0.28858282319949957,6.276389953639424e-12
S100A5,-7.059322803057126,2.872995820125104e-12,-0.35123712582335254,6.352939342591731e-12
KLHL4,-7.06958913436285,2.8813300614527577e-12,-0.5695493891437158,6.3704536123187984e-12
GHRHR,-7.0970611199717455,2.8998228222866465e-12,-0.34670278472207144,6.410419525448313e-12
SHMT1,-7.056792953654445,2.934108971099206e-12,-0.29275518738721473,6.485282203275119e-12
RAD51,7.068935109064374,2.9573279931965606e-12,0.5309085155757414,6.535665151607211e-12
AATF,7.054036921005231,2.9603250243617192e-12,0.22235534010131985,6.541349655582289e-12
ZMIZ1,7.051223899263189,2.9733017396712094e-12,0.2533309281319891,6.569081200418655e-12
UBE2D1,-7.050703902680937,3.002462903213635e-12,-0.22403665083369084,6.632556860944095e-12
NUP160,-7.049700884440452,3.034427552048601e-12,-0.24599025619008685,6.702206429334716e-12
ZFP41,7.04761282952293,3.0569716631334226e-12,0.2816747614182251,6.751031654799958e-12
LOC221442,-7.047111557514607,3.0577455225712025e-12,-0.5138673490793693,6.751772237348172e-12
MEGF6,-7.047239644519831,3.0846134286566235e-12,-0.4839401002152144,6.8101223058540345e-12
ANO9,7.050565662584808,3.0927012176248357e-12,0.5547248771765814,6.826999376024315e-12
SLC23A3,-7.0412601073160745,3.1898144319772812e-12,-0.43214348927196733,7.040363074706737e-12
MTX3,7.0411980843275295,3.2044795448280454e-12,0.269001988000273,7.0717172927787615e-12
LOC285780,-7.048828856250561,3.217676181700454e-12,-0.2581828492858854,7.0998223229638716e-12
APOA5,7.048018419246435,3.2281091699411552e-12,0.3441010744331644,7.1218221650070165e-12
GATA4,7.043845220728355,3.274411792608872e-12,0.9392615975739642,7.2229395946703155e-12
PMAIP1,7.037192334658505,3.27690219915366e-12,0.5585998108736527,7.2273976737385624e-12
SMCHD1,-7.036384826606534,3.2978215222517395e-12,-0.28844402893414767,7.272494697523637e-12
CCNG2,7.040337251050069,3.310243356798384e-12,0.35318546281601293,7.29884246951521e-12
PARP1,7.03902717291594,3.320445554525314e-12,0.2493849476098191,7.320289261601698e-12
SLC24A1,7.037540670844241,3.3410306093096047e-12,0.2842831221060358,7.364616791916963e-12
CACNA1E,-7.039509767987152,3.377339283820869e-12,-0.5207403284711183,7.443586165615504e-12
ERCC6L,7.048502658792241,3.380255947441855e-12,0.5500808982413332,7.448948164127986e-12
HBG1,-7.056774262821408,3.4161202846793335e-12,-0.42491260624768945,7.526903838467042e-12
CCDC101,7.031144912279219,3.4299463283981975e-12,0.2455102807547611,7.556286109364294e-12
TCF20,-7.032278374864321,3.4782175244774003e-12,-0.2436873497315215,7.661532936248717e-12
SOAT1,-7.027406237723564,3.5088871114492903e-12,-0.3516911974739667,7.727983815617898e-12
XKR5,-7.02875053238011,3.5348983138142075e-12,-0.4197646355514013,7.784157513987035e-12
LYG1,-7.025877274274684,3.5424579746550446e-12,-0.4773197381578673,7.799689037003249e-12
MMP10,7.025694609762088,3.550801039785595e-12,1.0017920061520393,7.816940750583187e-12
KCNJ14,-7.024595708918479,3.571833875075898e-12,-0.32654532455817,7.86211953889115e-12
GGT5,-7.0236903714500745,3.6023821323100235e-12,-0.42539003826003885,7.928227228584539e-12
HIST1H2BE,7.023922673134978,3.6256628135964793e-12,0.47498573346232176,7.978323615970414e-12
MTSS1,7.02209822911373,3.6330490446548857e-12,0.42526259755223883,7.993434715711814e-12
STMN3,7.024813036087388,3.636828176308297e-12,0.518914067085511,7.999814073548083e-12
ARHGEF6,-7.022152559077197,3.636987628423497e-12,-0.46436549205453836,7.999814073548083e-12
ZFYVE9,-7.026967246144157,3.643096551464445e-12,-0.3552955500967503,8.012106499485511e-12
SPAG4,7.0208299068449245,3.664754398312685e-12,0.5158592345818604,8.058586613941789e-12
FBLN7,-7.023654527548911,3.668838862200356e-12,-0.4451139964348556,8.066416101856188e-12
BAG3,7.020521583943672,3.680543278589277e-12,0.28778851274972617,8.090994411827399e-12
VCPIP1,7.0199222576955345,3.693156282311649e-12,0.2819265331188472,8.117562780692715e-12
TIFA,-7.017747819041387,3.746204075091416e-12,-0.3044306585726524,8.232986603508783e-12
SRA1,7.017627357405999,3.7509356863068955e-12,0.22401411328013943,8.242208757252357e-12
CARD8,-7.023000598706187,3.764959940509873e-12,-0.23535004402078208,8.27184477797239e-12
TNFSF15,-7.015351830543198,3.805300553423843e-12,-0.6384487451359782,8.35928272521999e-12
ZNF469,-7.015964966035401,3.814966525938214e-12,-0.5173782575378905,8.379320912963006e-12
UTP23,7.01677476853672,3.8165803199080576e-12,0.27836342742549647,8.381669831068943e-12
GUCY2C,-7.014617499440649,3.825156040829219e-12,-0.3516656822677775,8.399305128443737e-12
ATP5L,-7.013663207703443,3.8521041852034034e-12,-0.22139368926762515,8.457271943473094e-12
HSFX2,7.0129887445993635,3.867566440803427e-12,0.35075060922588275,8.49000862404482e-12
FOXP1,7.020933494202816,3.890536227602691e-12,0.31152906132474456,8.539214012316269e-12
IDE,7.012063143768937,3.893125953681476e-12,0.33244712017129885,8.543680203653604e-12
NAF1,7.014636330288302,3.899718288589483e-12,0.2575673208191098,8.55692781664704e-12
FKBP14,-7.012413994151027,3.901138833355682e-12,-0.33417815101845516,8.55882510931568e-12
ADAMTSL1,-7.013320874779311,3.907993473728882e-12,-0.48355397600052186,8.572642187634079e-12
FICD,7.010995569790725,3.924708578668836e-12,0.32397480435208603,8.608082334154426e-12
ZBTB7B,7.008340495621695,4.0040469225761596e-12,0.2724778629812352,8.780844675531281e-12
LEF1,7.008752076440312,4.023356767576602e-12,0.5340151230407972,8.82193451301295e-12
GJB7,-7.007417970267452,4.034329335697566e-12,-0.5726925854872729,8.844734270501983e-12
PDIA5,-7.006514595658761,4.0447419225269435e-12,-0.2842128355905196,8.866300025789772e-12
PARP4,-7.009172336837422,4.0509436979721734e-12,-0.27191052422775286,8.87863062173346e-12
SLURP1,-7.013293224724144,4.0746328878666765e-12,-0.7667890736070944,8.929280184241847e-12
TMED6,-7.0131296143850275,4.080422508483551e-12,-0.337470900632596,8.940695227425819e-12
CEP250,7.002704978497414,4.154674347319717e-12,0.27812810699767887,9.10209461093934e-12
SYCP2,7.002140501375549,4.166716663051059e-12,0.6715147067455085,9.12717832707315e-12
CSMD3,7.02243579892935,4.17865747775314e-12,0.7670896632681893,9.152032600990768e-12
PCDHB17,-7.001352031642516,4.190950309823889e-12,-0.5431042172996261,9.1776506784751e-12
CPEB4,7.002213740786016,4.196840913963975e-12,0.3728336068781086,9.189243394809914e-12
MRPS25,-7.000614265268392,4.21815048170792e-12,-0.2208685300319626,9.234588790965e-12
TMEM134,7.000124765736168,4.225370853907089e-12,0.312462514401858,9.249080898152892e-12
ZNF567,-7.001023267205805,4.276671770151147e-12,-0.24309599410882132,9.360044810947721e-12
LBXCOR1,-6.999463683827107,4.3051296695532964e-12,-0.36886224212516816,9.420989414740209e-12
SERPINA4,6.997175083130759,4.311592600239518e-12,0.622043632203648,9.433791568266002e-12
ZBTB12,7.000506369610559,4.347564056648866e-12,0.3352993228408119,9.511145748823896e-12
SLC44A1,6.992836100438373,4.4443986470252525e-12,0.2541661116062688,9.721609030863448e-12
BRWD1,6.993173013765324,4.451311299630062e-12,0.2396956919414901,9.735346602330123e-12
GATA2,6.990737187960052,4.509995443118109e-12,0.6916917865915932,9.862292264975078e-12
BRF2,7.003284005085512,4.555818664771175e-12,0.35981921751700163,9.96108207632516e-12
ABCA5,-6.988482817091347,4.602427908108389e-12,-0.4795875057063981,1.0061562189570478e-11
ABCC2,-6.987530923337679,4.607859811446932e-12,-0.6824741521923432,1.0072007029649122e-11
POLG2,6.9881843000037485,4.6410560400741785e-12,0.22798144225125583,1.014312843847014e-11
PYROXD2,-6.987281332755768,4.6956124016199114e-12,-0.49358971815828845,1.0260906066951713e-11
PSD4,6.999042347980254,4.722207739537007e-12,0.32525607432447323,1.0317558190102355e-11
IGF2R,-6.983431216269395,4.739293233382624e-12,-0.26940955033583514,1.0353419113846801e-11
LOC349114,6.984466920634919,4.768832578387009e-12,0.34275039238277216,1.0416472579007628e-11
C1QC,-6.983666347509801,4.788092725668096e-12,-0.43149701908653704,1.0457058680441371e-11
PIK3IP1,-6.991700915193253,4.800397410208601e-12,-0.31225425751615,1.0482444890793055e-11
KIF20A,7.009308713631921,4.824624117591295e-12,0.698664409469357,1.0533853876709185e-11
NPTX1,-6.979857722695617,4.855641034860823e-12,-0.7517683528618897,1.0600071602687096e-11
RECQL4,6.9863957513323935,5.005380402279802e-12,0.5796600943457744,1.0925409987794459e-11
MCOLN3,-6.977286026542584,5.011532381503067e-12,-0.6734894969674627,1.0937287608504991e-11
CALY,6.9924700398703585,5.095371401712461e-12,0.44677048814156217,1.1118683882109801e-11
RAP1GAP,6.979729567075042,5.150601061580674e-12,0.5350269135453622,1.1237608692809641e-11
FA2H,6.977684953681087,5.164797243266814e-12,0.6547645833786211,1.126698542853204e-11
TWF2,-6.970218873419184,5.218795589863316e-12,-0.24777301743439928,1.138316981118083e-11
ORMDL3,6.96929682413606,5.22343282756923e-12,0.4237058216125664,1.1391670714742697e-11
CRIPAK,6.970539626989303,5.237513852169575e-12,0.33170242168648034,1.1420762042466356e-11
ZNF358,-6.9687286055226645,5.240067549487611e-12,-0.3026548640246993,1.1424712554440775e-11
COL29A1,-6.979397784578962,5.356012871959289e-12,-0.5577068868068107,1.1675850232133255e-11
PCSK1N,-6.9626541973352625,5.4657482914029144e-12,-1.0466758901980389,1.1913381433002643e-11
C6orf48,-6.962453918829992,5.467203331670967e-12,-0.2774389969783506,1.1914866199255186e-11
PDZK1,6.961729118557723,5.5025199030297e-12,1.1970212734505674,1.1990135712842951e-11
TCP11L1,-6.960148397572776,5.5614178019135344e-12,-0.24006771320187603,1.2116760987132119e-11
SPEN,-6.959747970674079,5.604718568914752e-12,-0.2352854133605824,1.2209373486924227e-11
CCDC57,6.959279044510263,5.61269074942925e-12,0.33896738549161576,1.2225010534582284e-11
GINS1,6.971113193311771,5.62445919523817e-12,0.48067828090694054,1.2248910640605672e-11
SGOL1,6.976191739647301,5.670359466644396e-12,0.6624946783765573,1.2347125542062476e-11
SMN1,6.955581168276374,5.758770677611038e-12,0.40863353948827363,1.2537866533254687e-11
TMEM173,-6.956399975539799,5.759599372282467e-12,-0.2954482744940261,1.2537897855935692e-11
FAM110C,6.95920960835309,5.8107047204233245e-12,0.5721352590161151,1.2647359426117886e-11
E2F7,6.963128120149211,5.823821669995488e-12,0.6283105807482476,1.2674117632921629e-11
SNX8,-6.953552791486367,5.82914742079408e-12,-0.2503139893697952,1.2683915042109446e-11
ARSK,-6.956786574626008,5.859557191321035e-12,-0.2759789417621352,1.2748283464005931e-11
MTERFD3,6.952174286122515,5.933898676223468e-12,0.2603730962370374,1.2908199762335791e-11
GMPPB,6.950296088391508,5.94274112352593e-12,0.26016304265123225,1.2925608854206633e-11
C6orf41,-6.950075581069686,5.956278440831622e-12,-0.37069577726571357,1.295322304427747e-11
BARHL2,-7.013216970040827,6.046777236898833e-12,-0.22944626312471467,1.3148175274188864e-11
CHMP4A,6.94750700628939,6.055828491112037e-12,0.25926165246407074,1.3165997073941264e-11
BOLA2,6.949997671176026,6.062264776216357e-12,0.3026104948805486,1.3178129430947797e-11
SCML1,-6.947762037998204,6.1493671577644625e-12,-0.49879968152866105,1.3365585280646446e-11
NCRNA00188,-6.9451693555624265,6.157960898029552e-12,-0.330319071868006,1.338237458672703e-11
OVCH1,-6.945949970138959,6.180308219784435e-12,-0.2528572063650791,1.3429043982503663e-11
LUC7L,6.944175132753787,6.2087211913716545e-12,0.2719947251146735,1.3488878253640379e-11
FOXH1,6.943516726995307,6.231247416250256e-12,0.5186144089258953,1.3535908079571838e-11
FUT10,-6.942565375892472,6.3148140556246825e-12,-0.31586034760114146,1.3715501765334072e-11
TTYH3,-6.950722798066099,6.332770756384935e-12,-0.35316877730918605,1.3752562952899697e-11
CCDC76,-6.940516787679841,6.351823476732218e-12,-0.22091370731070548,1.379199352295106e-11
UNC119,6.93970869048014,6.407344643284006e-12,0.25122912654072316,1.3910587348088528e-11
C14orf162,6.9387060922677195,6.4699290518201156e-12,0.5803156855285758,1.404448013687781e-11
TMPRSS3,-6.93749851033154,6.507869887459034e-12,-1.0403825384230636,1.4124848133240309e-11
LMBR1,6.936384185903933,6.5512541975507525e-12,0.22454414306209713,1.421700646648188e-11
ANKAR,-6.935869996989723,6.674995711071806e-12,-0.3347174278819969,1.4483499008367052e-11
PCOTH,6.934704298047593,6.679834235975405e-12,0.571557667224627,1.4491955436284812e-11
LOC100189589,6.934236195224756,6.714062291320982e-12,0.3000637203539065,1.4564161327059618e-11
CDK8,-6.93271004104353,6.715975786869543e-12,-0.3265699914132334,1.4566259922584923e-11
H3F3A,6.9314179232821065,6.810734458328889e-12,0.2860401170626581,1.4769701190829562e-11
DRP2,6.930758993648739,6.853111861551509e-12,0.5119077905915055,1.4859507580947553e-11
ADAM11,-6.930488366974452,6.863375274805443e-12,-0.49070017934392185,1.487966616533081e-11
OPN1SW,-6.929479547271225,6.899718407936107e-12,-0.29110689821960234,1.495635144685235e-11
C3orf18,6.928177783103228,6.924265025928213e-12,0.41594948696767187,1.5007447720188162e-11
CRTAP,-6.949174606449396,6.935232842646332e-12,-0.23824359144368046,1.5029103459285797e-11
TNFSF13B,-6.929556932741623,6.9736895857044725e-12,-0.4805889181756777,1.5110315022669823e-11
ACACA,6.926217167789286,6.997787612715277e-12,0.32638512586681223,1.5160396211197003e-11
FAM159A,-6.92703013668557,7.056019587984001e-12,-0.477209741636055,1.5284402588096464e-11
RNF213,6.924626161502006,7.075341515109808e-12,0.3237234625334313,1.53241009014131e-11
ACBD3,6.923760120205879,7.115814367234166e-12,0.22455449066324107,1.5409591253488673e-11
ORAI1,-6.924964959345834,7.146080860712305e-12,-0.27450206408554223,1.54729583760916e-11
SSTR5,6.9345716265867825,7.176625632775789e-12,0.38557255331405854,1.5536910133274583e-11
PCDHGA11,-6.922538346559095,7.189391523075302e-12,-0.5143650355426996,1.556235924093778e-11
LOC148824,-6.933356577930747,7.217692522160558e-12,-0.3462380285211174,1.562142420068964e-11
PPFIA1,6.9275937884526,7.267291926234334e-12,0.3151684974239668,1.5726562724979627e-11
AOX2P,6.919621892239933,7.384093277338903e-12,0.25412890208908495,1.597707759853669e-11
ITGB3,-6.918717032691532,7.409735809054428e-12,-0.5326028021130087,1.6030308030351417e-11
SPINT1,6.950443148538424,7.449095120950427e-12,0.4004415974652815,1.6113194377251156e-11
ASTL,6.913352450937615,7.688230125499709e-12,0.49215191408882264,1.6628133058339517e-11
TAF7L,-6.917250579624346,7.739718130601305e-12,-0.4580986266602931,1.6737140457425323e-11
HERC2P2,-6.911996086175615,7.764563381179486e-12,-0.3975637855698775,1.6788510374950222e-11
FSCN3,-6.912212856229021,7.776199136911732e-12,-0.2576684256863986,1.6811308355943547e-11
